organId,organ,sex,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Superior lingular bronchopulmonary segment,0.42219100707566291467,3,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.50040072498500791778,13,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.54059211866267613,18,9
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.503807922894065986,50,9
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.53086186334818574178,31,9
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right apical segmental bronchus,0.37460472465427315667,50,2
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right apical segmental bronchus,0.39390820940366116378,31,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.50427198933256248267,13,14
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.46112271375883341044,7,14
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.48690413826572375267,18,14
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.46570080178511015378,50,14
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.50135023400539617589,31,14
UBERON:0002108,small intestine,Male,spatial,Descending part of duodenum,Distal part of ileum,0.9423920148934781,18,17
UBERON:0002108,small intestine,Female,spatial,Descending part of duodenum,Distal part of ileum,0.8342696607074782,18,17
UBERON:0000059,large intestine,Male,sc_bulk,rectum,transverse colon,0.8986532501364412,13,17
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Right posterior bronchopulmonary segment,0.37005227014796799467,3,13
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Right superior segmental bronchus,0.43711146332602761733,11,2
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Right superior segmental bronchus,0.35824879463705128889,9,2
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Lateral bronchopulmonary segment,0.43320377705065327778,2,31
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Lateral bronchopulmonary segment,0.44937611977464094156,7,31
