spatial_entity,slice_count
http://purl.org/ccf/1.5/2a981b9a-3e66-4c3c-b71c-acd374d6aaea,1
http://purl.org/ccf/1.5/2cdddf66-2300-4474-b614-690093bfce17,1
http://purl.org/ccf/1.5/2eb99525-e795-4a92-9e4e-d9eabfe9f43d,1
http://purl.org/ccf/1.5/337410fd-2744-403e-a9cc-ffa8e94c7b61,1
http://purl.org/ccf/1.5/34a6a985-15bc-4e03-b8b6-8071a9b5ccc7,1
http://purl.org/ccf/1.5/36f06c60-7274-41c5-8824-67a522da8ec5,1
http://purl.org/ccf/1.5/3787d40c-0308-4bf4-8ce2-f7df0de87c12,1
http://purl.org/ccf/1.5/38ea4629-0970-4cfc-b689-57d0d6372fa8,1
http://purl.org/ccf/1.5/394a7acd-1358-4242-a56d-006d8b368527,1
http://purl.org/ccf/1.5/39d0c94a-56c3-47cf-bb42-8b072d5a5abe,1
http://purl.org/ccf/1.5/3b303946-0f2f-450c-8efc-12767c1013bc,1
http://purl.org/ccf/1.5/4154a974-b347-4af7-ab5e-e66911484e1f,1
http://purl.org/ccf/1.5/44b796af-69b5-4cbf-9a90-14144678d851,1
http://purl.org/ccf/1.5/45d2b9fa-c87d-4eb9-a963-8196f20de438,1
http://purl.org/ccf/1.5/47867b88-d714-467f-82a7-fd7d248856e3,1
http://purl.org/ccf/1.5/4830f612-8562-41bd-ba6b-ebc273ed2aeb,1
http://purl.org/ccf/1.5/49ddbc1b-5f61-4bbb-a52b-31e8bfd545dc,1
http://purl.org/ccf/1.5/4afc7c70-d7b5-457b-8cc7-e84e9fa786a0,1
http://purl.org/ccf/1.5/4d7ef4bc-5776-4a85-80d1-3b185952e29c,1
http://purl.org/ccf/1.5/4e89f8cc-97f6-4df1-a4b1-0ecf1fcd805c,1
http://purl.org/ccf/1.5/4f882102-72a8-4fc9-a6fd-45963c96ed6f,1
http://purl.org/ccf/1.5/51c13bbf-0cf6-4b4e-b141-7703bbde92a2,1
http://purl.org/ccf/1.5/52ff7c50-a142-4717-a0ea-74a2e226c9db,1
http://purl.org/ccf/1.5/533e3dd2-b42e-40c5-8eb5-7d3667e98765,1
http://purl.org/ccf/1.5/56621014-64de-4351-a724-be42becb142e,1
http://purl.org/ccf/1.5/569e97c9-901f-40a3-b5bf-942dc4a7c4e1,1
http://purl.org/ccf/1.5/56e375c9-bbf5-458d-8d64-b9791be0e7d3,1
http://purl.org/ccf/1.5/5830843a-c864-4d3d-be41-bd662b02428d,1
http://purl.org/ccf/1.5/58e1cc32-cc6c-4d72-ae5e-cf96a524b2ad,1
http://purl.org/ccf/1.5/5c921147-edef-44ce-845b-84dfbf6e0174,1
http://purl.org/ccf/1.5/60046b34-cf00-4137-9858-466305871150,1
http://purl.org/ccf/1.5/600df306-6c98-4596-a3c8-037aec8a65bc,1
http://purl.org/ccf/1.5/61e5b5eb-4ea7-4937-8e2a-ef0f158ec6c2,1
http://purl.org/ccf/1.5/65fe3b83-e95a-490b-8547-8a6e0064aeec,1
http://purl.org/ccf/1.5/69c1a97a-63bb-434d-a2d0-1511905d25da,1
http://purl.org/ccf/1.5/6b724dd2-a261-4671-a0d1-ede1e170ca4b,1
http://purl.org/ccf/1.5/6dd7f4bf-ff6e-4519-8c15-5602ae28e6b3,1
