dataset,count_dx,tool,cell_count,tool_cell_count
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_160C$lung,,popv,3765,3765
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_178CO$lung,,azimuth,6486,6486
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_178CO$lung,,celltypist,6486,6486
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_178CO$lung,,frmatch,6486,3459
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_178CO$lung,,pan-human-azimuth,6486,5886
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_178CO$lung,,popv,6486,6486
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_184CO$lung,,azimuth,5341,5341
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_184CO$lung,,celltypist,5341,5341
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_184CO$lung,,frmatch,5341,5338
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_184CO$lung,,pan-human-azimuth,5341,4874
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_184CO$lung,,popv,5341,5341
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_186CO$lung,,azimuth,2814,2814
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_186CO$lung,,celltypist,2814,2814
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_186CO$lung,,frmatch,2814,1393
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_186CO$lung,,pan-human-azimuth,2814,2649
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_186CO$lung,,popv,2814,2814
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192C$lung,,azimuth,3104,3104
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192C$lung,,celltypist,3104,3104
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192C$lung,,frmatch,3104,2972
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192C$lung,,pan-human-azimuth,3104,2654
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192C$lung,,popv,3104,3104
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192CO$lung,,azimuth,5143,5143
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192CO$lung,,celltypist,5143,5143
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192CO$lung,,frmatch,5143,3134
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192CO$lung,,pan-human-azimuth,5143,4849
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_192CO$lung,,popv,5143,5143
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_193CO$lung,,azimuth,5805,5805
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_193CO$lung,,celltypist,5805,5805
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_193CO$lung,,frmatch,5805,4801
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_193CO$lung,,pan-human-azimuth,5805,5408
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_193CO$lung,,popv,5805,5805
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_194CO$lung,,azimuth,2367,2367
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_194CO$lung,,celltypist,2367,2367
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_194CO$lung,,frmatch,2367,1781
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_194CO$lung,,pan-human-azimuth,2367,2226
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_194CO$lung,,popv,2367,2367
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_207CO$lung,,azimuth,2487,2487
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_207CO$lung,,celltypist,2487,2487
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_207CO$lung,,frmatch,2487,2477
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_207CO$lung,,pan-human-azimuth,2487,2210
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_207CO$lung,,popv,2487,2487
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_208C$lung,,azimuth,1557,1557
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_208C$lung,,celltypist,1557,1557
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_208C$lung,,frmatch,1557,1557
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_208C$lung,,pan-human-azimuth,1557,1337
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_208C$lung,,popv,1557,1557
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_217CO$lung,,azimuth,2142,2142
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_217CO$lung,,celltypist,2142,2142
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_217CO$lung,,frmatch,2142,2137
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_217CO$lung,,pan-human-azimuth,2142,1997
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_217CO$lung,,popv,2142,2142
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_218C$lung,,azimuth,3719,3719
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_218C$lung,,celltypist,3719,3719
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_218C$lung,,frmatch,3719,3719
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_218C$lung,,pan-human-azimuth,3719,3116
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_218C$lung,,popv,3719,3719
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_222C$lung,,azimuth,8000,8000
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_222C$lung,,celltypist,8000,8000
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_222C$lung,,frmatch,8000,5914
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_222C$lung,,pan-human-azimuth,8000,7373
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_222C$lung,,popv,8000,8000
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_226C$lung,,azimuth,8023,8023
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_226C$lung,,celltypist,8023,8023
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_226C$lung,,frmatch,8023,6575
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_226C$lung,,pan-human-azimuth,8023,6854
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_226C$lung,,popv,8023,8023
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_235CO$lung,,azimuth,3323,3323
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_235CO$lung,,celltypist,3323,3323
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_235CO$lung,,frmatch,3323,3323
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_235CO$lung,,pan-human-azimuth,3323,3081
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_235CO$lung,,popv,3323,3323
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_237CO$lung,,azimuth,2736,2736
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_237CO$lung,,celltypist,2736,2736
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_237CO$lung,,pan-human-azimuth,2736,2409
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_237CO$lung,,popv,2736,2736
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_238CO$lung,,azimuth,1640,1640
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_238CO$lung,,celltypist,1640,1640
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_238CO$lung,,frmatch,1640,1101
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_238CO$lung,,pan-human-azimuth,1640,1511
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_238CO$lung,,popv,1640,1640
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_23CO$lung,,azimuth,1649,1649
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_23CO$lung,,celltypist,1649,1649
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_23CO$lung,,frmatch,1649,818
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_23CO$lung,,pan-human-azimuth,1649,1562
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_23CO$lung,,popv,1649,1649
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_296C$lung,,azimuth,2633,2633
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_296C$lung,,celltypist,2633,2633
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_296C$lung,,frmatch,2633,2041
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_296C$lung,,pan-human-azimuth,2633,2432
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_296C$lung,,popv,2633,2633
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_388C$lung,,azimuth,1789,1789
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_388C$lung,,celltypist,1789,1789
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_388C$lung,,frmatch,1789,1567
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_388C$lung,,pan-human-azimuth,1789,1601
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_388C$lung,,popv,1789,1789
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_439C$lung,,azimuth,5191,5191
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_439C$lung,,celltypist,5191,5191
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_439C$lung,,frmatch,5191,4152
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_439C$lung,,pan-human-azimuth,5191,4656
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_439C$lung,,popv,5191,5191
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_465C$lung,,azimuth,2055,2055
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_465C$lung,,celltypist,2055,2055
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_465C$lung,,frmatch,2055,1988
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_465C$lung,,pan-human-azimuth,2055,1956
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_465C$lung,,popv,2055,2055
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_483C$lung,,azimuth,1729,1729
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_483C$lung,,celltypist,1729,1729
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_483C$lung,,frmatch,1729,845
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_483C$lung,,pan-human-azimuth,1729,1593
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Adams_Kaminski_2020_483C$lung,,popv,1729,1729
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-10$lung,,azimuth,15672,15672
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-10$lung,,celltypist,15672,15672
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-10$lung,,frmatch,15672,11670
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-10$lung,,pan-human-azimuth,15672,14490
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-10$lung,,popv,15672,15672
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-11$lung,,azimuth,12470,12470
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-11$lung,,celltypist,12470,12470
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-11$lung,,frmatch,12470,8159
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-11$lung,,pan-human-azimuth,12470,10767
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-11$lung,,popv,12470,12470
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-6$lung,,azimuth,10607,10607
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-6$lung,,celltypist,10607,10607
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-6$lung,,frmatch,10607,5105
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-6$lung,,pan-human-azimuth,10607,9524
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-6$lung,,popv,10607,10607
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-7$lung,,azimuth,9380,9380
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-7$lung,,celltypist,9380,9380
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-7$lung,,frmatch,9380,8545
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-7$lung,,pan-human-azimuth,9380,8176
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-7$lung,,popv,9380,9380
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-8$lung,,azimuth,12434,12434
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-8$lung,,celltypist,12434,12434
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-8$lung,,frmatch,12434,7902
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-8$lung,,pan-human-azimuth,12434,11169
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Chen_Zhang_2020_NSCLC-8$lung,,popv,12434,12434
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_32$lung,,azimuth,2762,2762
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_32$lung,,celltypist,2762,2762
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_32$lung,,frmatch,2762,2185
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_32$lung,,pan-human-azimuth,2762,2617
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_32$lung,,popv,2762,2762
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_40$lung,,azimuth,7386,7386
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_40$lung,,celltypist,7386,7386
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_40$lung,,frmatch,7386,5703
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_40$lung,,pan-human-azimuth,7386,6753
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_40$lung,,popv,7386,7386
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_41$lung,,azimuth,6115,6115
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_41$lung,,celltypist,6115,6115
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_41$lung,,frmatch,6115,5871
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_41$lung,,pan-human-azimuth,6115,5148
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_41$lung,,popv,6115,6115
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_42$lung,,azimuth,4525,4525
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_42$lung,,celltypist,4525,4525
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_42$lung,,frmatch,4525,3218
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_42$lung,,pan-human-azimuth,4525,4179
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_42$lung,,popv,4525,4525
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_45$lung,,azimuth,4546,4546
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_45$lung,,celltypist,4546,4546
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_45$lung,,frmatch,4546,4116
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_45$lung,,pan-human-azimuth,4546,4162
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_45$lung,,popv,4546,4546
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_46$lung,,azimuth,6046,6046
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_46$lung,,celltypist,6046,6046
https://api.cellxgene.cziscience.com/dp/v1/collections/edb893ee-4066-4128-9aec-5eb2b03f8287#Goveia_Carmeliet_2020_patient_46$lung,,frmatch,6046,2573
