sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Unknown,VHMLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,196,392
Unknown,VHMLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,57.5,115
Unknown,VHMLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,308,616
Unknown,VHMLeftKidney,renal pyramid,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,11,22
Unknown,VHMLeftKidney,renal pyramid,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,115.5,231
Unknown,VHMLeftKidney,renal pyramid,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,71.5,143
Unknown,VHMLeftKidney,renal pyramid,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,45,90
Unknown,VHMLeftKidney,renal pyramid,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714,884,1768
Unknown,VHMLeftKidney,renal pyramid,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,482,482
Unknown,VHMLeftKidney,renal pyramid,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0000057,80.5,161
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109,2393.5,4787
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,170,170
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,421.5,843
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,1440,2880
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,478.5,957
Unknown,VHMLeftKidney,renal pyramid,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,259,259
Unknown,VHMLeftKidney,renal pyramid,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,317,634
Unknown,VHMLeftKidney,renal pyramid,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,208,208
Unknown,VHMLeftKidney,renal pyramid,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698,76.5,153
Unknown,VHMLeftKidney,renal pyramid,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,23.5,47
Unknown,VHMLeftKidney,renal pyramid,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,12,12
Unknown,VHMLeftKidney,renal pyramid,monocyte-derived dendritic cell,http://purl.obolibrary.org/obo/CL_0011031,25,50
Unknown,VHMLeftKidney,renal pyramid,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,17,17
Unknown,VHMLeftKidney,renal pyramid,papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597,2,2
Unknown,VHMLeftKidney,renal pyramid,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,17,34
Unknown,VHMLeftKidney,renal pyramid,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,5,5
Unknown,VHMLeftKidney,renal pyramid,podocyte,http://purl.obolibrary.org/obo/CL_0000653,25.5,51
Unknown,VHMLeftKidney,renal pyramid,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,57,114
Unknown,VHMLeftKidney,renal pyramid,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318,145,290
Unknown,VHMLeftKidney,renal pyramid,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,353,706
Unknown,VHMLeftKidney,renal pyramid,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,327,654
