organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHMRightKidney,outer cortex of kidney,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,114.37931034482758620690,3317
VHMRightKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,257.27586206896551724138,7461
VHMRightKidney,outer cortex of kidney,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,15.68,392
VHMRightKidney,outer cortex of kidney,Plasmacytoid Dendritic,https://purl.org/ccf/ASCTB-TEMP_plasmacytoid-dendritic,1.28571428571428571429,9
VHMRightKidney,outer cortex of kidney,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,393.41379310344827586207,11409
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,2842.55172413793103448276,82434
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,10.41666666666666666667,250
VHMRightKidney,outer cortex of kidney,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,1523.34482758620689655172,44177
VHMRightKidney,outer cortex of kidney,Renin-positive Juxtaglomerular Granular,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,1.38095238095238095238,29
VHMRightKidney,outer cortex of kidney,Schwann / Neural,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,18.57142857142857142857,520
VHMRightKidney,outer cortex of kidney,T,https://purl.org/ccf/ASCTB-TEMP_t,3.42857142857142857143,72
VHMRightKidney,outer cortex of kidney,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,77.31034482758620689655,2242
VHMRightKidney,renal papilla,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,2,2
VHMRightKidney,renal papilla,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,3,3
VHMRightKidney,renal papilla,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,24,24
VHMRightKidney,renal papilla,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,38,38
VHMRightKidney,renal papilla,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,150,150
VHMRightKidney,renal papilla,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,1,1
VHMRightKidney,renal papilla,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,242,242
VHMRightKidney,renal papilla,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,36,36
VHMRightKidney,renal papilla,Non-classical monocyte,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,2,2
VHMRightKidney,renal papilla,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,2,2
VHMRightKidney,renal papilla,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,1,1
VHMRightKidney,renal pyramid,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,2,2
VHMRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,3,3
VHMRightKidney,renal pyramid,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,24,24
VHMRightKidney,renal pyramid,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,38,38
VHMRightKidney,renal pyramid,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,150,150
VHMRightKidney,renal pyramid,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,1,1
VHMRightKidney,renal pyramid,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,242,242
VHMRightKidney,renal pyramid,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,36,36
VHMRightKidney,renal pyramid,Non-classical monocyte,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,2,2
VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,2,2
VHMRightKidney,renal pyramid,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,1,1
VHMSkin,skin of body,Adipocyte,https://purl.org/ccf/ASCTB-TEMP_adipocyte,19,19
VHMSkin,skin of body,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,1004,1004
VHMSkin,skin of body,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,502,502
VHMSkin,skin of body,Epithelial cell (keratinocyte),https://purl.org/ccf/ASCTB-TEMP_epithelial-cell-keratinocyte-,1930,1930
VHMSkin,skin of body,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,516,516
VHMSkin,skin of body,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,75,75
VHMSkin,skin of body,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,177,177
VHMSkin,skin of body,Melanocyte,https://purl.org/ccf/ASCTB-TEMP_melanocyte,162,162
VHMSkin,skin of body,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,180,180
VHMSkin,skin of body,Other,https://purl.org/ccf/ASCTB-TEMP_other,396,396
