dataset,reported_organ,sex,tool,modality,corridor,corridor_tool,similarity
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,popv,0.9065697328759722
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,popv,0.9065697328759722
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,popv,0.906569732875972
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,popv,0.906569732875972
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,celltypist,0.9065462130605813
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,popv,0.9038242589454633
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,celltypist,0.8992382583247203
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,popv,0.8975434148823209
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,celltypist,0.8943106168697119
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,popv,0.8812760396809607
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,popv,0.8811381087969724
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,celltypist,0.8779081764207551
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,popv,0.8741302641129038
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,popv,0.8741302641129038
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,popv,0.8741302641129037
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,azimuth,0.8717749579326866
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,celltypist,0.867580937478405
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,celltypist,0.8675809374784048
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,azimuth,0.8670490260459066
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/853a9e2c-10ba-4491-9d9d-3551c0c5f26d,azimuth,0.8586067644896227
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,popv,0.8256758483807846
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,popv,0.8230025559493858
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,popv,0.8230025559493858
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,popv,0.8229977139344131
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,azimuth,0.818857546251547
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,azimuth,0.8184258960638556
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,azimuth,0.8179562322714886
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,celltypist,0.8081056341247347
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,celltypist,0.8081056341247346
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,celltypist,0.8081056341247346
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,azimuth,0.8065808239632557
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,celltypist,0.8004795051392821
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,celltypist,0.8004795051392821
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,celltypist,0.8004757036266386
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,celltypist,0.7962832667096864
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,celltypist,0.7952068815087829
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,popv,0.7931279414009368
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,popv,0.7931279414009368
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,popv,0.7931253352092806
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,popv,0.7867073006293906
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,popv,0.7866312384386415
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,popv,0.7843515888025842
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,celltypist,0.7814528115760137
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,popv,0.7783688044038768
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,azimuth,0.7743565543543536
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,azimuth,0.7643362563975049
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,azimuth,0.7643081281361681
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,azimuth,0.7629409858217577
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,azimuth,0.7629409858217577
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,azimuth,0.7629385784133034
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,azimuth,0.7625859156303343
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,azimuth,0.7473546883204991
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,azimuth,0.747354688320499
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,azimuth,0.747354688320499
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,azimuth,0.7468862451758111
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,azimuth,0.7456913454347059
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,azimuth,0.7456487480759169
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,popv,0.7439784167166368
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,popv,0.7439784167166367
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,popv,0.7439784167166367
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,popv,0.7439784167166367
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,popv,0.7439784167166367
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,popv,0.7439784167166366
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,popv,0.7439784167166366
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,celltypist,0.7416336220986671
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,popv,0.7412915922112727
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,azimuth,0.7397294755741473
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,popv,0.7377666346338326
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,celltypist,0.7329546667081603
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,celltypist,0.7329299179230313
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,azimuth,0.7292087919627263
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,popv,0.7288651856864451
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,popv,0.7284199336140349
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,azimuth,0.7282638929428429
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,azimuth,0.7271129055302665
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,azimuth,0.7271129055302665
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,azimuth,0.7271129055302665
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,azimuth,0.7271129055302664
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,azimuth,0.7271129055302664
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,azimuth,0.7271129055302664
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,azimuth,0.7271129055302664
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,popv,0.7260980794084335
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,celltypist,0.7224327360604789
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,popv,0.7224067832565941
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,azimuth,0.7223492715737435
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,azimuth,0.7220734501253707
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,celltypist,0.7192553990987457
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,azimuth,0.7168638553169098
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,azimuth,0.7146774968532897
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,azimuth,0.7141974699158677
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,azimuth,0.7100128581322964
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,azimuth,0.7100128581322964
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,azimuth,0.7100089983839
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,celltypist,0.7080605009541391
https://entity.api.hubmapconsortium.org/entities/dc005f938f6a87d57d4150bcd5a12c92,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,azimuth,0.7065919189791157
