dataset,reported_organ,sex,tool,modality,as,as_tool,similarity
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,popv,0.6188539647506011
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,azimuth,0.4778219851329365
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7385,azimuth,0.6869719893271876
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7375,azimuth,0.29277263915069673
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7378,popv,0.14881494320843036
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,celltypist,0.4967000910256249
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7428,popv,0.3535440815418908
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7402,azimuth,0.5912941992341917
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7426,azimuth,0.6871600130284511
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7375,popv,0.36166258107893257
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,popv,0.646336895857694
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7505,popv,0.14881494320843036
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7416,celltypist,0.43847502256626486
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,celltypist,0.20453923636011082
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7374,celltypist,0.5887396150747339
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,popv,0.7724333666997586
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7402,popv,0.22967575189081857
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7374,azimuth,0.6272599800995017
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,popv,0.7571865110132481
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7361,popv,0.328409160057898
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,azimuth,0.5612719317766909
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,popv,0.6018354138815322
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,popv,0.6095270272461222
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,azimuth,0.4474181582973155
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,celltypist,0.5130083678052451
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,celltypist,0.4603178307613723
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,azimuth,0.3128401255186048
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7374,popv,0.3529741511708893
https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2$alveolus%20of%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,celltypist,0.31617551780839726
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-546$blood,http://purl.obolibrary.org/obo/UBERON_0000178,Female,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,popv,0.18643572727950666
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#337C$spleen,http://purl.obolibrary.org/obo/UBERON_0002106,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,popv,0.5219122528200795
https://api.cellxgene.cziscience.com/dp/v1/collections/4d74781b-8186-4c9a-b659-ff4dc4601d91#337C$spleen,http://purl.obolibrary.org/obo/UBERON_0002106,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,popv,0.5219122528200795
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,azimuth,0.7622245848473677
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,azimuth,0.7407999632932912
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,azimuth,0.1909305970613568
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,azimuth,0.5628751762420007
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,azimuth,0.4105814482975812
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0008716,azimuth,0.19093059706135687
https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_1$cortex%20of%20kidney,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,azimuth,0.7637277295386452
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-546$blood,http://purl.obolibrary.org/obo/UBERON_0000178,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,popv,0.21482058965209067
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-546$blood,http://purl.obolibrary.org/obo/UBERON_0000178,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma15828,popv,0.1864357272795066
https://api.cellxgene.cziscience.com/dp/v1/collections/436154da-bcf1-4130-9c8b-120ff9a888f2#HC-546$blood,http://purl.obolibrary.org/obo/UBERON_0000178,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,popv,0.2148205896520906
https://api.cellxgene.cziscience.com/dp/v1/collections/b1a879f6-5638-48d3-8f64-f6592c1b1561#F45$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,popv,0.19468662147547647
https://api.cellxgene.cziscience.com/dp/v1/collections/b1a879f6-5638-48d3-8f64-f6592c1b1561#F45$bone%20marrow,http://purl.obolibrary.org/obo/UBERON_0002371,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,popv,0.19468662147547647
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.16133405889548094
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.7131457377609798
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.2133796743712304
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,celltypist,0.1385726986640066
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.7972014286599131
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.19393717844689373
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,popv,0.49199689693409376
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,popv,0.604096451624179
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,popv,0.842444781036643
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,popv,0.7547086057408947
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,azimuth,0.9475328007548792
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,celltypist,0.6646609414230717
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,azimuth,0.9079895602366147
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,celltypist,0.6593628432140689
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,popv,0.9426286433474674
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,celltypist,0.8798242201606343
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,celltypist,0.9375352768346887
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,azimuth,0.9655611686708924
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,celltypist,0.755260894788527
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,azimuth,0.8378559701574267
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,celltypist,0.5699663532886395
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7359,azimuth,0.10502076378127588
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7359,popv,0.1430743659051536
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7361,azimuth,0.10421528519792508
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7385,popv,0.10435778152885092
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7402,popv,0.10306645458877585
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7385,azimuth,0.10332618404607592
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7374,azimuth,0.10096243682665448
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7374,popv,0.12403830994436495
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7426,popv,0.13915960650227838
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7373,popv,0.12103435147103296
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7416,popv,0.1126183912003436
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7386,azimuth,0.10347249802289997
https://entity.api.hubmapconsortium.org/entities/24709334b135821a7d5296523da4732f,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7386,popv,0.13177867385868483
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.3877607214412797
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.25531410767331486
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.46700864209077153
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,celltypist,0.2527495399426778
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.20736672730663783
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.4357732168123493
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.11887094356245484
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.17390402017055057
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.3625644733886588
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.22563058622755636
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.31129238593441744
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.33703297434801055
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.3023420160897788
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,popv,0.6007423148226411
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,azimuth,0.6721323400882463
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,celltypist,0.217534422624216
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,popv,0.65114412684219
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,celltypist,0.4086132088628101
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,popv,0.8935809658473866
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,celltypist,0.15302199378955159
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,azimuth,0.46448440399186264
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,azimuth,0.2968168357302484
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,popv,0.5033994274021811
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,popv,0.6154783166228203
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,celltypist,0.19862969778100745
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.30541369425824727
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.23032638692962715
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.3259895899306076
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.8170532339068166
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.6864491459419336
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,azimuth,0.9471314516933755
