dataset,reported_organ,tool,modality,as,similarity
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.9317826450550565
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.1486142787445993
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.0007920467209906099
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.0005073396821116353
http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.014021005758465049
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.909766831127217
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0008716,0.6996923994177751
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.8902830886912497
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.7584695338724908
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,0.34566285845859307
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,0.5247964191931371
http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.999999270813501
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.0014672049701412182
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.0025191514939243253
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.002658669970263693
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.002592528927566604
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.003144834013121382
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.006541989022718104
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.005232167999506457
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.0021200220024930475
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.005135041017355707
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.000008635562693846327
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.000008146808145385504
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.011626291508189376
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.002458557740621196
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.003200002457270554
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.003789709412146819
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.004815432083690845
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.002606610006530378
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.002547023705749286
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.0006616626890899195
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.006549905092981702
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.006541989022718104
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.004893283906033179
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.001209247698568185
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,1
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.000008132544771765622
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.000005125146978755329
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.0016978960808604756
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.008685152744046952
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.0000075541457618161684
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.004229288133756329
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.0019499688512287059
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.006012574143063445
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.000008961954172527666
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.002502584988078131
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.0001280353452492355
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.026859696848062588
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.000007472024544034675
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.006541989022718104
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.008630192589252284
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.0019338904699276508
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.9655684682856052
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.000007937018360303253
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.009237760010852629
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.00008290585897379566
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.008111520569889556
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.001317235960057294
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.0021512369080455966
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.00000821508181821384
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.000005262110034318412
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.008394681638015319
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.004350034532747925
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.008111520569889558
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.00870956077955815
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.008544912636212773
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.000005390572794346496
http://purl.org/ccf/1.5/089074be-1a45-47a6-805c-0edd5aeb62d6,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.0018391962744952603
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9105324370324047
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.8635750365180543
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.9064874409593995
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.8805440632423418
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9459516193281036
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00017685565074865235
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0001907625555213787
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8582850926640087
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.96189869064484
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9469153141596366
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.96143468265481
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9999999999999999
http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9664202770339225
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.024051455291257587
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.00032690134668745445
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.939702442785969
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.02370105652863413
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.021282751864499225
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.00022422536749612697
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.9414814680624349
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.946692684091593
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.9998737283945361
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.03704951432209077
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.00023583775662186125
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.8754243393788874
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.9783932181653479
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7825096331973455
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.9799063789512216
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9480828438064282
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.8360838437966299
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.0003920858223477684
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.03704951432209077
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.8683580777190998
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.8606187205507223
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.935344508019328
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.9690672857739359
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.8236905615142384
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.0003472448431312519
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.00035642315389033675
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9686626292388301
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.06002064165860559
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.024465322423406783
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.00035579913077355405
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.8723896674476171
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.965348066899219
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.0033473353770603884
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.006217742609658561
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.007220994723509501
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.0003778061832353111
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.0399343722325804
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.037049514322090756
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.026454742605914818
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.8924307004821996
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9414479514248832
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.02363142959722003
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.018263488026647717
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.025181135050530903
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.0003304941529645452
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.02496052964391636
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.041066306555239566
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.022366548393318645
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.06002064165860561
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.8110086451397651
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.10233546656219737
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.00035941012957000046
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.00023021750617904197
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.07648748139354164
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.020311311002699405
http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.03006576004035624
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.9442146796559514
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.023855326399891415
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.022544321511795654
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.039148692630086496
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.0002303576272388455
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.952854066783154
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.9370745243388447
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.039148692630086496
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.9986766520186195
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.8844613398803395
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.9448027229054875
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.9809238587023642
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9528787475341223
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.000402808837905388
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7959828045461727
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.8439928962300728
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.8827980689226043
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.03914869263008651
http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.8626471576830017
