dataset,reported_organ,tool,modality,corridor,similarity
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,0.8386926158544435
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,0.6487397633727575
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.6487397633727574
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.6487397633727574
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,0.6487397633727574
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/4446f8a7fc5611d170ac3ade263131b3,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,0.6154263355539654
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/840b29a9-5a04-41cc-908d-0c4fa5720366,0.9833539802617156
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/0364c64a-5b0a-493f-a5ee-3adfc837211c,0.9826350012323005
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,0.9801857605379114
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,0.980184929743824
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9801849297438238
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9801849297438238
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9801849297438238
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/dcbd8b51-3a18-4025-97c1-e1867e346a18,0.9646906742797521
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/559cb26d-2bed-41a6-8cdf-d5da5f4b52d2,0.9622518916584282
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/9131c76e-62cb-4433-a216-64e9fa0450c5,0.9621270952398312
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/c5d8b584-d6b7-4a98-8330-a97ecec688f8,0.9597943931920984
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/05310dee-180d-4e59-8c58-b101d12f4c73,0.9597943350803397
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,0.9586642672536404
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,0.9572948880141736
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,0.9572532526413766
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,0.9571339230215511
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,0.9566182002464267
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,0.9518397751161836
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,0.9485849521519758
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/853a9e2c-10ba-4491-9d9d-3551c0c5f26d,0.9485453256513
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,0.9463756839479197
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/e7d21a48-63dd-45d8-aedd-e4abed52d5d8,0.9427111127711281
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,0.9420115104783421
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,0.9420115104783419
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/2243b679-6c6c-4b66-9479-fef2640f2872,0.9420115104783419
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/4890aa9b-26a3-4db5-b25a-66e18cbc2158,0.9420115104783419
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,0.9420115104783419
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/3545c186-aafd-4477-adc5-6ee21219cf87,0.9420115104783419
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,0.9419450121979073
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/25c3d20d-d856-4a22-b926-6ee9a5f4a1d4,0.9415784299039538
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/cfa23a23-1cef-4a6f-8303-d1198e91a773,0.9383590553764868
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/8c2283cd-667a-4fa1-9026-50e30bcfdcd1,0.9313271250487417
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,0.9259883113615761
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,0.9246852466896466
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/f8a20a09-a700-439b-a518-60347cd7b156,0.9172000948813733
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.913509140897352
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.913509140897352
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.913509140897352
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,0.9131655759684387
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.9119339275020558
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,0.9115478986416953
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,0.9115478986416953
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/ca4a4754-6937-4d08-9eb0-bf400492c22c,0.9115478986416953
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,0.9115478986416953
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0.911547898641695
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,0.911547898641695
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,0.9078933963564707
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,0.9019174397595068
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8967465630322556
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,0.8965210445939785
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,0.10238472958950554
https://entity.api.hubmapconsortium.org/entities/8e203b38828bf9171b6026e14e6e3973,http://purl.obolibrary.org/obo/UBERON_0001004,popv,sc_bulk,http://purl.org/ccf/1.5/5df04f61-5fcc-4035-92c3-631f772a6ce0,0.10238472958950551
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
https://entity.api.hubmapconsortium.org/entities/9c5fe6cf77700e2e81ca1b1f47f6b80e,http://purl.obolibrary.org/obo/UBERON_0000948,popv,sc_bulk,http://purl.org/ccf/1.5/760368bf-6b4c-4d92-aa2b-24e17fd947d3,0.9231412027814064
