organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
large intestine,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,0.014,0.001715476044602377,3
large intestine,http://purl.obolibrary.org/obo/UBERON_0001052,rectum,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,0.004,4.901360127435362E-4,3
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,15.312,0.5225225225225225,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,8.64,0.2948402948402948,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,3.864,0.1318591318591318,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,1.464,0.04995904995904996,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.024,8.190008190008189E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,9.72,0.3316953316953317,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,9.432,0.3218673218673219,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,6.696,0.2285012285012285,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,3.456,0.1179361179361179,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,Pancreatic ductal cell,14.448,0.5097375105842505,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,Acinar cell,8.496,0.2997459779847587,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC,3.768,0.1329381879762913,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell,0.312,0.01100762066045724,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,KLRB1 CD8 T cell,0.264,0.009314140558848433,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell,0.24,0.008467400508044029,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000488,cholangiocyte,0.12,0.004233700254022014,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000083,Metallothionein+ epithelial cell,0.12,0.004233700254022014,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell,0.12,0.004233700254022014,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,Venous EC,0.07200000000000001,0.002540220152413209,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell,0.07200000000000001,0.002540220152413209,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000129,Microglia,0.048,0.001693480101608806,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,cDC2,0.048,0.001693480101608806,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005019,Epsilon cell,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cell,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000844,Germinal center B cell,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000826,ProB cell,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033068,Cycling B,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002038,Tfh cell,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,PLAC9+ fibroblast,0.024,8.467400508044029E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,15.12,0.5159705159705159,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,8.832,0.3013923013923014,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3.96,0.1351351351351351,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.648,0.02211302211302211,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.504,0.0171990171990172,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.096,0.003276003276003275,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.048,0.001638001638001638,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.024,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.024,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.024,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,0.024,8.190008190008188E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000000,unknown cell,769929.968,0.5391498837943688,4
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,330022.7610000001,0.2311011918458625,4
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000068,"epithelial cell:ductal ",319419.475,0.2236761523587146,4
pancreas,http://purl.obolibrary.org/obo/UBERON_0001069,head of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000169,beta cell:pancreatic,8672.188,0.006072772001054152,4
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,ductal,22.33,0.5225225225225226,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,acinar,12.6,0.2948402948402949,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial,5.635000000000001,0.1318591318591319,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000738,immune,2.135,0.04995904995904996,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,activated_stellate,0.035,8.19000819000819E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000173,delta,14.175,0.3316953316953317,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,PP,13.755,0.3218673218673218,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000169,beta_immature,9.765,0.2285012285012285,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000171,alpha_immature,5.040000000000001,0.1179361179361179,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,Pancreatic ductal cell,21.07,0.5097375105842512,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,Acinar cell,12.39,0.299745977984759,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC,5.495,0.1329381879762914,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell,0.4550000000000001,0.01100762066045725,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,KLRB1 CD8 T cell,0.385,0.009314140558848443,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell,0.35,0.008467400508044039,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000488,cholangiocyte,0.175,0.00423370025402202,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000083,Metallothionein+ epithelial cell,0.175,0.00423370025402202,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell,0.175,0.00423370025402202,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,Venous EC,0.105,0.002540220152413212,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000897,Memory CD4 T cell,0.105,0.002540220152413212,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000129,Microglia,0.07,0.001693480101608808,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,cDC2,0.07,0.001693480101608808,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005019,Epsilon cell,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cell,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000844,Germinal center B cell,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000826,ProB cell,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033068,Cycling B,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002038,Tfh cell,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,PLAC9+ fibroblast,0.035,8.46740050804404E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002079,pancreatic ductal cell,22.05,0.5159705159705161,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002064,pancreatic acinar cell,12.88,0.3013923013923014,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,5.775,0.1351351351351352,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,0.9450000000000001,0.02211302211302212,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,0.7350000000000001,0.01719901719901721,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000763,myeloid cell,0.14,0.003276003276003277,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,0.07,0.001638001638001639,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002275,pancreatic PP cell,0.035,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,0.035,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,0.035,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002410,pancreatic stellate cell,0.035,8.190008190008193E-4,1
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000000,unknown cell,707995.0410000001,0.5699907707945391,3
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000068,"epithelial cell:ductal ",277718.026,0.2235844921734103,3
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,243343.73,0.1959105250720509,3
pancreas,http://purl.obolibrary.org/obo/UBERON_0001150,body of pancreas,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000169,beta cell:pancreatic,13059.878,0.01051421195999965,3
