sex,organId,organ_label,refOrgan,refOrganAs,dataset,tool,modality,as_label
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,celltypist,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,celltypist,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,celltypist,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,celltypist,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,celltypist,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,popv,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,celltypist,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,popv,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0016479,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,capsule of the liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma14487,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,gastric impression of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/b0b0a3522bdc56492f8badf684b53de2,pan-human-azimuth,sc_transcriptomics,diaphragmatic surface of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/ccf/,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.obolibrary.org/obo/UBERON_0006588,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,round ligament of liver
Male,http://purl.obolibrary.org/obo/UBERON_0002107,liver,https://purl.humanatlas.io/ref-organ/liver-male/v1.2#primary,http://purl.org/sig/ont/fma/fma15729,https://entity.api.sennetconsortium.org/entities/40cda243823f8bacc0ad51d291828cb8,pan-human-azimuth,sc_transcriptomics,diaphragmatic surface of liver
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/6315f4a2f314baa67cb99f8e5de948d3,azimuth,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/6315f4a2f314baa67cb99f8e5de948d3,celltypist,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/6315f4a2f314baa67cb99f8e5de948d3,popv,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/6315f4a2f314baa67cb99f8e5de948d3,frmatch,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/6315f4a2f314baa67cb99f8e5de948d3,pan-human-azimuth,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/d290c355cf9277134b621a5e10060de2,azimuth,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/d290c355cf9277134b621a5e10060de2,celltypist,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/d290c355cf9277134b621a5e10060de2,popv,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/d290c355cf9277134b621a5e10060de2,frmatch,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7359,https://entity.api.sennetconsortium.org/entities/d290c355cf9277134b621a5e10060de2,pan-human-azimuth,sc_transcriptomics,Right Anterior Bronchopulmonary Segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/4ab16ac6a9b3780544dfebe4d8ba1e95,azimuth,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/4ab16ac6a9b3780544dfebe4d8ba1e95,celltypist,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/4ab16ac6a9b3780544dfebe4d8ba1e95,popv,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/4ab16ac6a9b3780544dfebe4d8ba1e95,frmatch,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/4ab16ac6a9b3780544dfebe4d8ba1e95,pan-human-azimuth,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/cb0c315ae3cb4b203c9054d3a76a6039,azimuth,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/cb0c315ae3cb4b203c9054d3a76a6039,celltypist,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/cb0c315ae3cb4b203c9054d3a76a6039,popv,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/cb0c315ae3cb4b203c9054d3a76a6039,frmatch,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0001004,respiratory system,https://purl.humanatlas.io/ref-organ/lung-female/v1.4#primary,http://purl.org/sig/ont/fma/fma7374,https://entity.api.sennetconsortium.org/entities/cb0c315ae3cb4b203c9054d3a76a6039,pan-human-azimuth,sc_transcriptomics,Superior lingular bronchopulmonary segment
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP28$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP28$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP28$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP30$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP30$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,https://purl.humanatlas.io/ref-organ/ovary-female-left/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002119,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP30$left%20ovary,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002118,right ovary,https://purl.humanatlas.io/ref-organ/ovary-female-right/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002118,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP28$right%20ovary,pan-human-azimuth,sc_transcriptomics,Right ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002118,right ovary,https://purl.humanatlas.io/ref-organ/ovary-female-right/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002118,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP28$right%20ovary,pan-human-azimuth,sc_transcriptomics,Right ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002118,right ovary,https://purl.humanatlas.io/ref-organ/ovary-female-right/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002118,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP30$right%20ovary,pan-human-azimuth,sc_transcriptomics,Right ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002118,right ovary,https://purl.humanatlas.io/ref-organ/ovary-female-right/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0002118,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP30$right%20ovary,pan-human-azimuth,sc_transcriptomics,Right ovary
Female,http://purl.obolibrary.org/obo/UBERON_0001264,pancreas,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0001150,https://doi.org/10.6084/m9.figshare.29669675.v1#P3-9A,sc_proteomics,sc_proteomics,body of pancreas
Female,http://purl.obolibrary.org/obo/UBERON_0001264,pancreas,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,http://purl.org/sig/ont/fma/fma14517,https://doi.org/10.6084/m9.figshare.29669675.v1#P3-9A,sc_proteomics,sc_proteomics,Neck of pancreas
Female,http://purl.obolibrary.org/obo/UBERON_0001264,pancreas,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0001150,https://doi.org/10.6084/m9.figshare.29669726.v1#P3-13A,sc_proteomics,sc_proteomics,body of pancreas
Female,http://purl.obolibrary.org/obo/UBERON_0001264,pancreas,https://purl.humanatlas.io/ref-organ/pancreas-female/v1.3#primary,http://purl.obolibrary.org/obo/UBERON_0010373,https://doi.org/10.6084/m9.figshare.29669618.v1#P3-3A,sc_proteomics,sc_proteomics,uncinate process of pancreas
