dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Early SOX4+ erythroblast,3,8.234971177600879E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,1,2.744990392533626E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,1,2.744990392533626E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000844,germinal center B cell,1,2.744990392533626E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",1,2.744990392533626E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002368,respiratory tract epithelial cell,1,2.744990392533626E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,4942,0.4518606564871537
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,1196,0.1093535704489348
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1108,0.1013074883423242
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,857,0.07835786778824175
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,639,0.05842552802413824
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,329,0.03008137514857822
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,241,0.02203529304196763
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",214,0.01956660875925757
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,149,0.01362347993051111
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,144,0.01316631617445369
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,143,0.01307488342324221
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,141,0.01289201792081924
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,137,0.0125262869159733
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",135,0.01234342141355033
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,124,0.01133766115022401
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,122,0.01115479564780104
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,64,0.005851696077534973
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,63,0.005760263326323489
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,30,0.002742982536344518
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,26,0.002377251531498583
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,20,0.001828655024229679
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,20,0.001828655024229679
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,20,0.001828655024229679
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,18,0.001645789521806711
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,17,0.001554356770595227
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,13,0.001188625765749291
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0000071,blood vessel endothelial cell,10,9.143275121148395E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory tract goblet cell,5,4.571637560574198E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,5,4.571637560574198E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",4,3.657310048459358E-4
https://entity.api.hubmapconsortium.org/entities/4de0f783e9ba5fc7a93b061718e9b975,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",1,9.143275121148396E-5
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,2803,0.3417875868796488
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,1697,0.20692598463602
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,639,0.07791732715522497
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,510,0.06218753810510913
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,487,0.05938300207291794
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,476,0.05804170223143519
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",272,0.03316668698939153
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",194,0.02365565174978661
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,181,0.02207047920985246
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,134,0.01633947079624436
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,114,0.01390074381173028
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,112,0.01365687111327887
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,82,0.009998780636507743
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,82,0.009998780636507743
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,78,0.009511035239604925
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,69,0.008413608096573589
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,62,0.007560053651993659
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,31,0.00378002682599683
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,27,0.003292281429094013
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,26,0.003170345079868309
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,25,0.003048408730642604
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,24,0.002926472381416901
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,21,0.002560663333739788
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,15,0.001829045238385563
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0017000,pulmonary ionocyte,15,0.001829045238385563
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,12,0.00146323619070845
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,11,0.001341299841482746
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,azimuth,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,2,2.438726984514084E-4
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,2453,0.2991098646506524
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,1336,0.1629069625655408
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,709,0.08645287160102426
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,691,0.08425801731496159
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,418,0.05096939397634435
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,318,0.03877575905377393
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,261,0.03182538714790879
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,180,0.02194854286062675
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,163,0.01987562492378978
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,159,0.01938787952688696
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,139,0.01694915254237288
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,130,0.01585172539934154
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,119,0.0145104255578588
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,109,0.01329106206560176
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,90,0.01097427143031338
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,71,0.008657480795024998
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,68,0.008291671747347884
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,67,0.00816973539812218
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,60,0.007316180953542251
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,59,0.007194244604316547
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",44,0.005365199365930984
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,42,0.005121326667479576
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,40,0.004877453969028167
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,38,0.004633581270576759
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,34,0.004145835873673942
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,30,0.003658090476771125
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,30,0.003658090476771125
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,28,0.003414217778319717
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,27,0.003292281429094013
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,26,0.003170345079868309
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,25,0.003048408730642604
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,25,0.003048408730642604
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),25,0.003048408730642604
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,23,0.002804536032191196
https://entity.api.hubmapconsortium.org/entities/53fe8a84564b313d4e8ee90f337129dc,celltypist,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,23,0.002804536032191196
